"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:21:00.5506330","ZCode.exe","23548","RegQueryKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5506478","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVmWhenNewer","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"15:21:00.5506641","ZCode.exe","23548","RegQueryKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewer","SUCCESS","Query: Cached, SubKeys: 0, Values: 6"
"15:21:00.5506861","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewer","SUCCESS","Index: 0, Name: LevelZero, Type: REG_MULTI_SZ, Length: 114, Data: ze_intel_gpu_raytracing.dll, ze_intel_gpu_raytracing.dll"
"15:21:00.5506999","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewer","SUCCESS","Index: 1, Name: OclIcdLoader, Type: REG_MULTI_SZ, Length: 70, Data: Intel_OpenCL_ICD64.dll, OpenCL.dll"
"15:21:00.5507124","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewer","SUCCESS","Index: 2, Name: VulkanLib1, Type: REG_MULTI_SZ, Length: 60, Data: vulkan-1-64.dll, vulkan-1.dll"
"15:21:00.5507244","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewer","SUCCESS","Index: 3, Name: VulkanLib2, Type: REG_MULTI_SZ, Length: 80, Data: vulkan-1-64.dll, vulkan-1-999-0-0-0.dll"
"15:21:00.5507364","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewer","SUCCESS","Index: 4, Name: VulkanExe1, Type: REG_MULTI_SZ, Length: 68, Data: vulkaninfo-64.exe, vulkaninfo.exe"
"15:21:00.5507492","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewer","SUCCESS","Index: 5, Name: VulkanExe2, Type: REG_MULTI_SZ, Length: 92, Data: vulkaninfo-64.exe, vulkaninfo-1-999-0-0-0.exe"
"15:21:00.5507639","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewer","SUCCESS",""
"15:21:00.5507769","ZCode.exe","23548","RegQueryKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5507923","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVmOverwriteWow64","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"15:21:00.5508083","ZCode.exe","23548","RegQueryKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMOverwriteWow64","SUCCESS","Query: Cached, SubKeys: 0, Values: 2"
"15:21:00.5508241","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMOverwriteWow64","SUCCESS","Index: 0, Name: MSDKLib32, Type: REG_MULTI_SZ, Length: 32, Data: libmfxhw32.dll"
"15:21:00.5508390","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMOverwriteWow64","SUCCESS","Index: 1, Name: MSDKPlg32, Type: REG_MULTI_SZ, Length: 40, Data: mfxplugin32_hw.dll"
"15:21:00.5508542","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMOverwriteWow64","SUCCESS",""
"15:21:00.5508658","ZCode.exe","23548","RegQueryKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5508794","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVmWhenNewerWow64","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"15:21:00.5508944","ZCode.exe","23548","RegQueryKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewerWow64","SUCCESS","Query: Cached, SubKeys: 0, Values: 5"
"15:21:00.5509153","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewerWow64","SUCCESS","Index: 0, Name: OclIcdLoader, Type: REG_MULTI_SZ, Length: 70, Data: Intel_OpenCL_ICD32.dll, OpenCL.dll"
"15:21:00.5509329","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewerWow64","SUCCESS","Index: 1, Name: VulkanLib1, Type: REG_MULTI_SZ, Length: 60, Data: vulkan-1-32.dll, vulkan-1.dll"
"15:21:00.5509465","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewerWow64","SUCCESS","Index: 2, Name: VulkanLib2, Type: REG_MULTI_SZ, Length: 80, Data: vulkan-1-32.dll, vulkan-1-999-0-0-0.dll"
"15:21:00.5509600","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewerWow64","SUCCESS","Index: 3, Name: VulkanExe1, Type: REG_MULTI_SZ, Length: 68, Data: vulkaninfo-32.exe, vulkaninfo.exe"
"15:21:00.5509736","ZCode.exe","23548","RegEnumValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewerWow64","SUCCESS","Index: 4, Name: VulkanExe2, Type: REG_MULTI_SZ, Length: 92, Data: vulkaninfo-32.exe, vulkaninfo-1-999-0-0-0.exe"
"15:21:00.5509935","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\CopyToVMWhenNewerWow64","SUCCESS",""
"15:21:00.5510118","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000","SUCCESS",""
"15:21:00.5510367","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"15:21:00.5510668","ZCode.exe","23548","RegQueryKeySecurity","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters","SUCCESS",""
"15:21:00.5510877","ZCode.exe","23548","RegQueryKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5511026","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters\CopyToVmOverwrite","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"15:21:00.5511193","ZCode.exe","23548","RegQueryKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5511518","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters\CopyToVmWhenNewer","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"15:21:00.5511809","ZCode.exe","23548","RegQueryKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5512012","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters\CopyToVmOverwriteWow64","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"15:21:00.5512169","ZCode.exe","23548","RegQueryKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5512313","ZCode.exe","23548","RegOpenKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters\CopyToVmWhenNewerWow64","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"15:21:00.5512533","ZCode.exe","23548","RegCloseKey","HKLM\System\CurrentControlSet\Enum\PCI\VEN_8086&DEV_9A49&SUBSYS_0A201028&REV_01\3&11583659&0&10\Device Parameters","SUCCESS",""
"15:21:00.5515162","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\OEM","SUCCESS","Desired Access: Read"
"15:21:00.5515447","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\OEM\DeviceForm","NAME NOT FOUND","Length: 20"
"15:21:00.5515588","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\OEM","SUCCESS",""
"15:21:00.5517185","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:21:00.5517702","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\StagedDelete_DirectXApps.sdb","NAME NOT FOUND","Length: 0"
"15:21:00.5517909","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:21:00.5518184","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:21:00.5518372","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\DirectXApps.sdb","NAME NOT FOUND","Length: 0"
"15:21:00.5518524","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:21:00.5519732","ZCode.exe","23548","CreateFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.5520132","ZCode.exe","23548","QueryStandardInformationFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","AllocationSize: 1576960, EndOfFile: 1574372, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.5520263","ZCode.exe","23548","QueryStandardInformationFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","AllocationSize: 1576960, EndOfFile: 1574372, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.5520425","ZCode.exe","23548","CreateFileMapping","C:\Windows\apppatch\DirectXApps.sdb","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"15:21:00.5520572","ZCode.exe","23548","QueryStandardInformationFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","AllocationSize: 1576960, EndOfFile: 1574372, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.5520838","ZCode.exe","23548","CreateFileMapping","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","SyncType: SyncTypeOther"
"15:21:00.5521756","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:21:00.5521963","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\DisableDoubleQuerySdbs","NAME NOT FOUND","Length: 20"
"15:21:00.5522128","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:21:00.5522274","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Desired Access: Read"
"15:21:00.5522664","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS",""
"15:21:00.5523935","ZCode.exe","23548","CreateFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.5524282","ZCode.exe","23548","QueryStandardInformationFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","AllocationSize: 1576960, EndOfFile: 1574372, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.5524761","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"15:21:00.5524988","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 112, Data: C:\Users\DELL\AppData\Local\Microsoft\Windows\INetCache"
"15:21:00.5525173","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"15:21:00.5525735","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5526110","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\WINDOWS\apppatch\DirectXApps.sdb","NAME NOT FOUND","Length: 1024"
"15:21:00.5526316","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5526537","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5526758","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\WINDOWS\apppatch\DirectXApps.sdb","NAME NOT FOUND","Length: 1024"
"15:21:00.5526894","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5527071","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\DirectXApps.sdb","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5528317","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Read"
"15:21:00.5528619","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\{4fa9a4b2-863f-445d-9236-df867e655620}","NAME NOT FOUND","Length: 20"
"15:21:00.5528846","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"15:21:00.5529056","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Read"
"15:21:00.5529584","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\{4fa9a4b2-863f-445d-9236-df867e655620}","NAME NOT FOUND","Length: 20"
"15:21:00.5529740","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"15:21:00.5530105","ZCode.exe","23548","CloseFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS",""
"15:21:00.5532713","ZCode.exe","23548","CreateFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.5533125","ZCode.exe","23548","QueryStandardInformationFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","AllocationSize: 1576960, EndOfFile: 1574372, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.5533395","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"15:21:00.5533630","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 112, Data: C:\Users\DELL\AppData\Local\Microsoft\Windows\INetCache"
"15:21:00.5533831","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"15:21:00.5534305","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5534503","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\WINDOWS\apppatch\DirectXApps.sdb","NAME NOT FOUND","Length: 1024"
"15:21:00.5534649","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5534839","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5535025","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\WINDOWS\apppatch\DirectXApps.sdb","NAME NOT FOUND","Length: 1024"
"15:21:00.5535167","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5535340","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\DirectXApps.sdb","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5535876","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Read"
"15:21:00.5536035","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\{4fa9a4b2-863f-445d-9236-df867e655620}","NAME NOT FOUND","Length: 20"
"15:21:00.5536189","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"15:21:00.5536381","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Read"
"15:21:00.5536530","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\{4fa9a4b2-863f-445d-9236-df867e655620}","NAME NOT FOUND","Length: 20"
"15:21:00.5536676","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"15:21:00.5536968","ZCode.exe","23548","CloseFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS",""
"15:21:00.5538576","ZCode.exe","23548","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5538717","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\DirectX\UserGpuPreferences","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5539837","ZCode.exe","23548","CreateFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.5540144","ZCode.exe","23548","QueryStandardInformationFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS","AllocationSize: 1576960, EndOfFile: 1574372, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.5540347","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"15:21:00.5540507","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 112, Data: C:\Users\DELL\AppData\Local\Microsoft\Windows\INetCache"
"15:21:00.5540641","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"15:21:00.5540848","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5540986","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\WINDOWS\apppatch\DirectXApps.sdb","NAME NOT FOUND","Length: 1024"
"15:21:00.5541116","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5541357","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5541520","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\WINDOWS\apppatch\DirectXApps.sdb","NAME NOT FOUND","Length: 1024"
"15:21:00.5541635","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5541812","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\DirectXApps.sdb","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5542311","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Read"
"15:21:00.5542435","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\{4fa9a4b2-863f-445d-9236-df867e655620}","NAME NOT FOUND","Length: 20"
"15:21:00.5542721","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"15:21:00.5542987","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Read"
"15:21:00.5543102","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\{4fa9a4b2-863f-445d-9236-df867e655620}","NAME NOT FOUND","Length: 20"
"15:21:00.5543188","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"15:21:00.5543394","ZCode.exe","23548","CloseFile","C:\Windows\apppatch\DirectXApps.sdb","SUCCESS",""
"15:21:00.5543935","ZCode.exe","23548","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"15:21:00.5544036","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\DirectX\UserGpuPreferences","NAME NOT FOUND","Desired Access: Read"
"15:21:00.5544806","ZCode.exe","23548","CreateFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.5545114","ZCode.exe","23548","QueryStandardInformationFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","AllocationSize: 222867456, EndOfFile: 222866328, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.5545263","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"15:21:00.5545414","ZCode.exe","23548","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 112, Data: C:\Users\DELL\AppData\Local\Microsoft\Windows\INetCache"
"15:21:00.5545735","ZCode.exe","23548","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"15:21:00.5545925","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
"15:21:00.5546036","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\Program Files\ZCode\ZCode.exe","NAME NOT FOUND","Length: 1024"
"15:21:00.5546128","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:21:00.5546228","ZCode.exe","23548","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Read"
